526, 1283, 355, 1516, 539, 0.4990
526, 1177, 104, 1225, 163, 0.3545
526, 893, 93, 942, 141, 0.3047
526, 878, 93, 938, 143, 0.2530
527, 605, 343, 828, 526, 0.7595
527, 667, 171, 791, 274, 0.7182
527, 1336, 145, 1552, 259, 0.6466
527, 936, 79, 1010, 144, 0.6175
527, 1283, 356, 1516, 539, 0.5113
527, 561, 95, 661, 169, 0.5003
527, 1178, 105, 1224, 164, 0.3414
527, 892, 93, 941, 141, 0.3177
528, 667, 173, 793, 277, 0.7623
528, 604, 352, 830, 537, 0.7520
528, 1342, 146, 1553, 259, 0.6698
528, 936, 79, 1010, 143, 0.6246
528, 1283, 358, 1516, 539, 0.5137
528, 559, 93, 662, 168, 0.4722
528, 1178, 104, 1224, 163, 0.3249
528, 892, 93, 941, 141, 0.3086
529, 603, 357, 826, 551, 0.7871
529, 666, 176, 794, 281, 0.7614
529, 1348, 146, 1551, 258, 0.6814
529, 936, 79, 1010, 143, 0.6234
529, 1283, 357, 1516, 539, 0.5296
529, 560, 95, 662, 168, 0.4769
529, 892, 93, 941, 141, 0.3133
529, 1178, 105, 1223, 164, 0.3061
530, 665, 178, 796, 284, 0.7458
530, 1340, 147, 1548, 259, 0.6763
530, 936, 79, 1010, 144, 0.6259
530, 598, 370, 827, 560, 0.5998
530, 1284, 357, 1517, 539, 0.5486
530, 560, 94, 662, 168, 0.4846
530, 1178, 105, 1224, 164, 0.3077
530, 891, 93, 941, 142, 0.3012
531, 667, 182, 797, 288, 0.7947
531, 598, 380, 829, 572, 0.7728
531, 1357, 147, 1549, 259, 0.6459
531, 936, 79, 1010, 144, 0.6423
531, 1284, 357, 1517, 539, 0.5473
531, 559, 94, 662, 168, 0.4911
531, 1178, 106, 1224, 164, 0.2899
531, 1303, 172, 1538, 264, 0.2876
531, 892, 93, 941, 142, 0.2830
532, 591, 389, 827, 582, 0.7787
532, 665, 184, 799, 290, 0.7478
532, 935, 80, 1011, 144, 0.6572
532, 1300, 150, 1548, 261, 0.6308
532, 1285, 357, 1517, 539, 0.5698
532, 559, 95, 662, 168, 0.4741
532, 890, 93, 941, 142, 0.2961
532, 1178, 105, 1224, 163, 0.2924
533, 589, 397, 829, 596, 0.7708
533, 667, 189, 800, 294, 0.7621
533, 1296, 150, 1543, 261, 0.7236
533, 935, 80, 1011, 144, 0.6520
533, 1285, 357, 1517, 539, 0.5941
533, 560, 97, 661, 170, 0.5007
533, 1178, 105, 1224, 163, 0.2908
533, 891, 93, 941, 142, 0.2885
534, 664, 190, 802, 299, 0.7363
534, 586, 406, 826, 610, 0.6661
534, 935, 80, 1011, 144, 0.6543
534, 1285, 357, 1517, 539, 0.5816
534, 1292, 151, 1541, 261, 0.5765
534, 559, 95, 662, 169, 0.4880
534, 1178, 105, 1224, 163, 0.2901
534, 892, 93, 941, 142, 0.2799
535, 584, 417, 831, 623, 0.8030
535, 664, 193, 801, 305, 0.7635
535, 1291, 151, 1537, 262, 0.6682
535, 1284, 358, 1517, 539, 0.6481
535, 935, 80, 1011, 144, 0.6451
535, 561, 101, 661, 170, 0.4792
535, 1179, 105, 1224, 163, 0.2990
535, 894, 95, 938, 142, 0.2669
536, 578, 427, 829, 636, 0.7792
536, 665, 196, 803, 309, 0.7603
536, 1284, 152, 1534, 263, 0.6792
536, 1284, 358, 1517, 539, 0.6457
536, 935, 80, 1011, 144, 0.6439
536, 561, 99, 661, 170, 0.4945
536, 1179, 105, 1224, 163, 0.2908
536, 894, 96, 938, 142, 0.2609
537, 574, 438, 831, 649, 0.8216
537, 666, 197, 804, 312, 0.7883
537, 1285, 357, 1516, 539, 0.6349
537, 935, 80, 1011, 143, 0.6268
537, 1348, 152, 1525, 263, 0.5103
537, 561, 98, 660, 169, 0.4763
537, 1278, 154, 1528, 266, 0.4272
537, 1179, 105, 1224, 163, 0.2924
538, 568, 448, 827, 664, 0.8125
538, 665, 200, 806, 315, 0.7849
538, 936, 79, 1011, 144, 0.6636
538, 1284, 357, 1516, 539, 0.6040
538, 1271, 153, 1521, 267, 0.5968
538, 560, 95, 660, 170, 0.4734
538, 1338, 153, 1521, 261, 0.3162
538, 1178, 104, 1224, 163, 0.3040
538, 894, 94, 940, 141, 0.2772
539, 564, 459, 828, 679, 0.8375
539, 664, 203, 808, 322, 0.7784
539, 936, 79, 1010, 143, 0.6501
539, 1268, 155, 1514, 265, 0.5998
539, 1284, 357, 1516, 539, 0.5503
539, 557, 89, 661, 168, 0.4502
539, 1178, 104, 1225, 163, 0.3169
539, 896, 93, 940, 141, 0.2683
540, 560, 473, 829, 697, 0.8058
540, 663, 205, 807, 326, 0.7766
540, 1258, 154, 1504, 267, 0.7594
540, 936, 79, 1010, 144, 0.6201
540, 1284, 357, 1516, 539, 0.5598
540, 561, 96, 659, 170, 0.4839
540, 1178, 103, 1225, 163, 0.3786
540, 895, 93, 941, 141, 0.2858
541, 557, 482, 825, 715, 0.8245
541, 664, 209, 811, 332, 0.7809
541, 1257, 157, 1497, 264, 0.6384
541, 936, 79, 1010, 144, 0.6214
541, 1284, 357, 1516, 539, 0.5953
541, 561, 96, 659, 170, 0.4748
541, 1178, 103, 1225, 163, 0.3700
541, 1245, 204, 1333, 269, 0.3639
541, 895, 93, 941, 141, 0.2952
541, 1246, 184, 1483, 268, 0.2528
542, 547, 497, 822, 730, 0.7584
542, 664, 215, 814, 334, 0.7559
542, 936, 79, 1010, 144, 0.6098
542, 1240, 158, 1488, 267, 0.5774
542, 1284, 356, 1516, 539, 0.5721
542, 561, 96, 659, 170, 0.4726
542, 1178, 104, 1225, 163, 0.3631
542, 894, 93, 941, 141, 0.2841
543, 664, 218, 814, 341, 0.7967
543, 541, 512, 820, 749, 0.7713
543, 1224, 159, 1475, 272, 0.6673
543, 936, 79, 1010, 144, 0.6193
543, 1284, 356, 1516, 539, 0.5402
543, 561, 98, 659, 170, 0.4872
543, 1178, 104, 1225, 163, 0.3860
543, 894, 93, 941, 141, 0.2879
544, 533, 522, 815, 768, 0.8639
544, 665, 220, 816, 347, 0.7819
544, 1212, 161, 1466, 273, 0.7537
544, 936, 79, 1010, 144, 0.6269
544, 1283, 357, 1516, 539, 0.5586
544, 562, 97, 659, 169, 0.4937
544, 1178, 104, 1225, 163, 0.3718
544, 894, 93, 941, 141, 0.3005
545, 525, 539, 819, 791, 0.8276
545, 666, 223, 816, 352, 0.7715
545, 1199, 161, 1450, 273, 0.7086
545, 937, 79, 1010, 143, 0.6155
545, 1283, 356, 1516, 539, 0.5401
545, 563, 96, 659, 169, 0.4710
545, 1177, 104, 1225, 162, 0.3171
545, 894, 93, 942, 141, 0.2801
545, 879, 92, 939, 142, 0.2540
546, 516, 556, 815, 811, 0.8731
546, 665, 228, 818, 356, 0.7563
546, 1194, 161, 1438, 273, 0.6636
546, 936, 79, 1010, 143, 0.6200
546, 1283, 356, 1516, 539, 0.5462
546, 562, 96, 659, 169, 0.4914
546, 1177, 102, 1227, 164, 0.3321
546, 894, 94, 941, 141, 0.2777
546, 879, 92, 938, 142, 0.2616
547, 663, 234, 818, 362, 0.8130
547, 504, 572, 807, 834, 0.7803
547, 1172, 165, 1424, 275, 0.7094
547, 936, 79, 1010, 143, 0.6080
547, 1284, 356, 1516, 539, 0.5158
547, 563, 93, 659, 169, 0.4931
547, 1177, 102, 1227, 162, 0.3344
547, 897, 93, 942, 141, 0.2540
548, 664, 237, 820, 368, 0.8127
548, 493, 590, 803, 856, 0.7935
548, 1162, 168, 1405, 275, 0.6429
548, 936, 79, 1010, 143, 0.6079
548, 1284, 356, 1516, 539, 0.5503
548, 562, 93, 659, 169, 0.5003
548, 1162, 170, 1335, 274, 0.4844
548, 1177, 102, 1227, 162, 0.3358
548, 889, 89, 943, 141, 0.2548
549, 479, 610, 797, 881, 0.8276
549, 664, 241, 820, 372, 0.7926
549, 1145, 169, 1391, 277, 0.7425
549, 936, 79, 1009, 143, 0.6115
549, 1284, 357, 1515, 539, 0.5648
549, 562, 95, 659, 169, 0.4934
549, 1177, 103, 1227, 163, 0.3062
550, 467, 628, 792, 906, 0.8658
550, 663, 242, 820, 376, 0.7931
550, 1131, 171, 1346, 281, 0.6401
550, 936, 79, 1010, 143, 0.6284
550, 1284, 357, 1516, 539, 0.5581
550, 561, 98, 659, 169, 0.4568
550, 1178, 103, 1226, 160, 0.2847
550, 885, 88, 942, 142, 0.2709
551, 455, 648, 786, 937, 0.8914
551, 1119, 171, 1342, 282, 0.7976
551, 661, 245, 823, 381, 0.7698
551, 936, 79, 1010, 143, 0.6250
551, 1284, 357, 1516, 539, 0.5391
551, 562, 98, 659, 169, 0.4632
551, 884, 88, 942, 142, 0.2696
552, 435, 667, 774, 960, 0.9160
552, 1101, 170, 1338, 283, 0.8692
552, 658, 249, 825, 385, 0.7907
552, 1284, 357, 1516, 539, 0.6222
552, 936, 79, 1010, 143, 0.6141
552, 561, 98, 659, 169, 0.5028
552, 888, 93, 942, 142, 0.3028
552, 1178, 103, 1226, 162, 0.2833
553, 420, 694, 768, 989, 0.9090
553, 1085, 172, 1324, 285, 0.8550
553, 658, 251, 829, 393, 0.7599
553, 1284, 357, 1516, 539, 0.6500
553, 935, 79, 1010, 143, 0.6258
553, 561, 98, 660, 169, 0.5236
553, 885, 94, 939, 142, 0.3222
553, 1178, 104, 1227, 163, 0.2848
554, 404, 717, 756, 1019, 0.8988
554, 658, 257, 827, 400, 0.7862
554, 1070, 174, 1307, 285, 0.7833
554, 1284, 356, 1516, 540, 0.6884
554, 935, 80, 1010, 143, 0.5541
554, 562, 100, 660, 169, 0.4832
554, 1178, 103, 1227, 162, 0.3147
554, 885, 94, 939, 142, 0.2748
555, 381, 739, 746, 1047, 0.8844
555, 1054, 175, 1293, 286, 0.8587
555, 657, 257, 829, 405, 0.7453
555, 1283, 357, 1517, 539, 0.6858
555, 934, 81, 1010, 144, 0.6231
555, 559, 98, 661, 168, 0.4913
555, 1178, 103, 1227, 163, 0.3247
556, 364, 764, 733, 1071, 0.8779
556, 1039, 174, 1273, 288, 0.8259
556, 657, 259, 833, 411, 0.7794
556, 1284, 357, 1517, 539, 0.6765
556, 934, 81, 1010, 144, 0.6062
556, 560, 98, 661, 168, 0.4494
556, 1178, 103, 1227, 165, 0.3663
557, 336, 791, 720, 1073, 0.9114
557, 657, 260, 832, 417, 0.8202
557, 1022, 178, 1251, 288, 0.8139
557, 1284, 356, 1517, 540, 0.6756
557, 934, 81, 1010, 144, 0.6033
557, 559, 96, 661, 168, 0.4551
557, 1178, 103, 1227, 164, 0.3700
558, 316, 815, 705, 1075, 0.8647
558, 1005, 179, 1235, 293, 0.8385
558, 654, 267, 841, 424, 0.7701
558, 1284, 356, 1517, 539, 0.6865
558, 934, 81, 1010, 144, 0.6136
558, 559, 97, 661, 168, 0.4653
558, 1178, 103, 1227, 165, 0.4211
559, 989, 181, 1219, 292, 0.8189
559, 285, 843, 692, 1074, 0.7509
559, 653, 277, 833, 430, 0.7455
559, 1284, 356, 1517, 539, 0.6959
559, 934, 81, 1010, 143, 0.5784
559, 559, 96, 661, 169, 0.4690
559, 1178, 102, 1227, 167, 0.4228
560, 970, 183, 1201, 295, 0.8442
560, 256, 872, 673, 1077, 0.8324
560, 646, 281, 843, 440, 0.7444
560, 1284, 356, 1517, 539, 0.7230
560, 934, 81, 1011, 144, 0.5938
560, 559, 96, 661, 169, 0.4618
560, 1178, 102, 1227, 167, 0.3609
561, 648, 287, 840, 447, 0.8040
561, 228, 901, 654, 1077, 0.7927
561, 956, 182, 1180, 296, 0.7802
561, 1284, 356, 1517, 539, 0.6869
561, 934, 81, 1011, 144, 0.5938
561, 559, 95, 661, 168, 0.4539
561, 1178, 102, 1227, 166, 0.3621
562, 939, 183, 1162, 298, 0.8465
562, 639, 294, 838, 456, 0.8100
562, 223, 933, 623, 1080, 0.7030
562, 1284, 356, 1517, 539, 0.6819
562, 934, 80, 1010, 144, 0.6245
562, 560, 94, 661, 168, 0.4662
562, 1178, 102, 1227, 166, 0.3301
563, 639, 302, 839, 469, 0.8323
563, 213, 972, 586, 1078, 0.7247
563, 921, 186, 1140, 299, 0.7236
563, 1285, 356, 1517, 539, 0.6899
563, 935, 80, 1010, 143, 0.6389
563, 559, 93, 661, 168, 0.4886
563, 1178, 103, 1227, 166, 0.3150
564, 643, 309, 842, 477, 0.8361
564, 905, 190, 1124, 302, 0.7729
564, 1285, 356, 1517, 539, 0.6773
564, 934, 80, 1010, 143, 0.6234
564, 561, 97, 660, 169, 0.4912
564, 197, 1002, 550, 1074, 0.4595
564, 1178, 105, 1225, 164, 0.3271
565, 642, 314, 845, 487, 0.8097
565, 891, 188, 1106, 307, 0.7879
565, 1285, 356, 1516, 539, 0.6551
565, 935, 80, 1010, 143, 0.6338
565, 561, 97, 659, 170, 0.5881
565, 1177, 103, 1226, 166, 0.3426
566, 633, 324, 846, 500, 0.8093
566, 876, 190, 1090, 308, 0.7770
566, 1285, 356, 1516, 539, 0.6315
566, 935, 80, 1010, 143, 0.6214
566, 561, 97, 659, 170, 0.5927
566, 1177, 103, 1226, 166, 0.3308
567, 858, 192, 1071, 309, 0.8567
567, 633, 334, 849, 510, 0.8245
567, 1284, 356, 1516, 539, 0.6589
567, 935, 80, 1010, 143, 0.6066
567, 560, 96, 659, 170, 0.5937
567, 1177, 103, 1226, 165, 0.3056
568, 630, 341, 844, 524, 0.8475
568, 845, 193, 1054, 312, 0.7583
568, 1284, 356, 1516, 539, 0.6417
568, 935, 80, 1010, 143, 0.5800
568, 560, 99, 659, 170, 0.5566
568, 1177, 103, 1227, 165, 0.3022
569, 632, 350, 847, 534, 0.7810
569, 830, 195, 1037, 314, 0.7750
569, 1284, 356, 1516, 538, 0.6518
569, 935, 79, 1010, 143, 0.6072
569, 560, 96, 660, 169, 0.5896
569, 1178, 105, 1225, 163, 0.3271
569, 879, 93, 937, 143, 0.2943
569, 893, 95, 941, 142, 0.2829
570, 630, 358, 850, 550, 0.8260
570, 815, 196, 1020, 318, 0.7459
570, 1284, 356, 1516, 539, 0.6058
570, 935, 79, 1010, 144, 0.6005
570, 560, 96, 659, 169, 0.5834
570, 1177, 105, 1225, 163, 0.3370
570, 879, 93, 937, 143, 0.3090
571, 623, 373, 852, 562, 0.8336
571, 800, 199, 1006, 322, 0.8303
571, 935, 79, 1010, 144, 0.6085
571, 1284, 356, 1516, 539, 0.6071
571, 561, 99, 659, 169, 0.5568
571, 1177, 104, 1225, 163, 0.3529
571, 879, 93, 937, 142, 0.2954
572, 619, 384, 853, 575, 0.8418
572, 788, 198, 988, 324, 0.8202
572, 1284, 356, 1516, 538, 0.5790
572, 936, 79, 1010, 143, 0.5745
572, 561, 101, 659, 169, 0.5321
572, 1178, 104, 1225, 163, 0.3497
572, 879, 93, 937, 142, 0.2652
573, 618, 394, 848, 591, 0.8261
573, 775, 202, 973, 328, 0.7075
573, 1284, 357, 1516, 539, 0.6321
573, 936, 79, 1010, 143, 0.5754
573, 561, 100, 659, 169, 0.5249
573, 1178, 104, 1225, 163, 0.3653
573, 893, 95, 940, 142, 0.2726
573, 878, 93, 938, 142, 0.2609
574, 616, 402, 849, 604, 0.8246
574, 762, 205, 958, 332, 0.8127
574, 1284, 357, 1516, 538, 0.6427
574, 936, 79, 1010, 143, 0.5683
574, 561, 100, 659, 169, 0.5097
574, 1178, 104, 1225, 163, 0.3595
574, 893, 95, 940, 142, 0.2626
575, 605, 413, 852, 620, 0.8413
575, 750, 207, 947, 334, 0.7653
575, 1285, 357, 1515, 539, 0.5986
575, 936, 80, 1010, 143, 0.5503
575, 560, 98, 659, 170, 0.4720
575, 1178, 104, 1225, 164, 0.3571
575, 878, 93, 939, 143, 0.3314
576, 597, 426, 855, 635, 0.8500
576, 737, 209, 928, 337, 0.6797
576, 1285, 356, 1516, 539, 0.5905
576, 936, 81, 1010, 144, 0.5438
576, 561, 100, 659, 170, 0.4987
576, 1178, 104, 1225, 164, 0.3344
576, 891, 93, 942, 142, 0.2882
577, 726, 213, 916, 344, 0.8391
577, 590, 438, 852, 650, 0.8345
577, 1285, 356, 1516, 539, 0.5845
577, 937, 81, 1010, 144, 0.5844
577, 561, 99, 659, 170, 0.5124
577, 1178, 104, 1225, 164, 0.3372
577, 893, 93, 942, 142, 0.2961
578, 585, 451, 854, 666, 0.8380
578, 717, 216, 904, 347, 0.7979
578, 1285, 357, 1516, 539, 0.5947
578, 937, 81, 1010, 143, 0.5747
578, 561, 99, 659, 170, 0.4996
578, 1178, 104, 1225, 164, 0.3272
578, 893, 94, 942, 142, 0.3027
579, 580, 464, 854, 681, 0.8738
579, 705, 216, 896, 351, 0.8457
579, 937, 81, 1009, 143, 0.6193
579, 1285, 357, 1516, 539, 0.5892
579, 558, 95, 661, 170, 0.4897
579, 892, 93, 942, 142, 0.3283
579, 1178, 104, 1225, 164, 0.3172
580, 572, 473, 850, 702, 0.8667
580, 698, 220, 885, 354, 0.8027
580, 936, 81, 1009, 143, 0.6174
580, 1285, 357, 1516, 539, 0.5747
580, 560, 101, 659, 170, 0.4794
580, 1178, 105, 1225, 164, 0.3181
580, 897, 94, 942, 142, 0.2741
581, 690, 226, 875, 358, 0.8312
581, 561, 489, 845, 720, 0.8180
581, 936, 81, 1009, 144, 0.5978
581, 1285, 357, 1516, 539, 0.5788
581, 561, 100, 659, 169, 0.4601
581, 1178, 105, 1225, 164, 0.3079
582, 682, 229, 867, 363, 0.8341
582, 555, 502, 844, 742, 0.7871
582, 936, 81, 1009, 143, 0.6142
582, 1285, 357, 1516, 539, 0.5857
582, 561, 100, 659, 169, 0.4674
582, 1178, 105, 1225, 164, 0.2968
582, 898, 94, 941, 142, 0.2518
583, 540, 523, 842, 762, 0.8353
583, 670, 232, 860, 370, 0.8199
583, 1285, 357, 1517, 539, 0.6146
583, 936, 81, 1009, 143, 0.6112
583, 556, 86, 661, 168, 0.4750
583, 1178, 105, 1225, 164, 0.2853
584, 534, 537, 832, 784, 0.8619
584, 664, 236, 846, 372, 0.8241
584, 1285, 357, 1516, 539, 0.6214
584, 936, 81, 1009, 144, 0.6176
584, 557, 88, 661, 168, 0.4845
584, 1178, 105, 1225, 164, 0.2854
584, 896, 94, 942, 142, 0.2617
585, 522, 552, 827, 806, 0.8544
585, 658, 238, 841, 377, 0.8370
585, 937, 80, 1011, 144, 0.6311
585, 1284, 357, 1517, 540, 0.6275
585, 555, 88, 662, 168, 0.5221
585, 1178, 105, 1226, 164, 0.2976
585, 893, 94, 940, 142, 0.2834
586, 510, 573, 823, 830, 0.8681
586, 651, 239, 834, 380, 0.7962
586, 937, 80, 1010, 144, 0.6330
586, 1284, 357, 1516, 540, 0.6300
586, 555, 87, 662, 168, 0.5130
586, 1178, 104, 1226, 164, 0.3410
586, 893, 95, 941, 142, 0.3093
587, 492, 590, 817, 853, 0.8462
587, 645, 240, 832, 383, 0.8385
587, 937, 80, 1011, 144, 0.6315
587, 1284, 358, 1517, 539, 0.6061
587, 554, 85, 662, 168, 0.5244
587, 1178, 104, 1225, 164, 0.3612
587, 900, 96, 941, 141, 0.2607
588, 483, 613, 812, 876, 0.8785
588, 643, 245, 824, 386, 0.8241
588, 1284, 357, 1517, 539, 0.6027
588, 937, 80, 1011, 144, 0.5870
588, 560, 97, 660, 169, 0.5431
588, 1178, 104, 1225, 164, 0.3830
588, 900, 96, 941, 142, 0.2623
589, 466, 632, 803, 910, 0.8897
589, 637, 250, 820, 393, 0.7988
589, 1283, 357, 1517, 539, 0.6023
589, 937, 80, 1010, 144, 0.5816
589, 560, 98, 660, 169, 0.5601
589, 1178, 104, 1225, 164, 0.3905
589, 901, 96, 941, 142, 0.2564
590, 445, 655, 792, 940, 0.9034
590, 631, 251, 817, 397, 0.7818
590, 937, 80, 1010, 144, 0.5927
590, 1284, 357, 1517, 539, 0.5908
590, 560, 97, 660, 169, 0.5700
590, 1178, 104, 1225, 164, 0.3923
590, 900, 96, 941, 142, 0.2723
591, 430, 677, 782, 966, 0.8908
591, 627, 254, 816, 400, 0.8094
591, 937, 80, 1010, 144, 0.5906
591, 1284, 357, 1516, 539, 0.5874
591, 559, 98, 660, 169, 0.5676
591, 1177, 104, 1225, 164, 0.3914
591, 900, 96, 941, 142, 0.2821
592, 412, 703, 771, 1000, 0.9116
592, 622, 256, 813, 407, 0.7802
592, 936, 80, 1011, 144, 0.6272
592, 1284, 358, 1516, 539, 0.5920
592, 558, 96, 660, 169, 0.5573
592, 1178, 104, 1225, 164, 0.3783
592, 899, 95, 942, 142, 0.3117
593, 389, 729, 761, 1034, 0.8898
593, 620, 259, 809, 413, 0.7791
593, 936, 80, 1011, 144, 0.6306
593, 1283, 358, 1516, 539, 0.5765
593, 559, 96, 660, 169, 0.5653
593, 1177, 104, 1225, 164, 0.3742
593, 901, 96, 942, 141, 0.3012
594, 370, 753, 748, 1062, 0.8963
594, 617, 262, 810, 420, 0.8098
594, 936, 80, 1011, 144, 0.6298
594, 1283, 358, 1516, 539, 0.5965
594, 559, 96, 660, 169, 0.5606
594, 1177, 104, 1225, 164, 0.3798
594, 901, 96, 942, 141, 0.3008
595, 338, 780, 729, 1072, 0.9079
595, 615, 267, 806, 429, 0.7785
595, 1284, 357, 1516, 539, 0.6446
595, 937, 80, 1010, 144, 0.5806
595, 561, 97, 659, 170, 0.5483
595, 1177, 104, 1225, 163, 0.3369
595, 896, 95, 942, 141, 0.3262
595, 878, 94, 935, 142, 0.3051
596, 314, 807, 715, 1074, 0.8738
596, 614, 271, 809, 434, 0.7223
596, 1284, 357, 1516, 539, 0.6188
596, 937, 80, 1010, 143, 0.5728
596, 561, 99, 659, 170, 0.5514
596, 1176, 104, 1226, 162, 0.3251
596, 895, 94, 942, 141, 0.3091
596, 878, 94, 936, 142, 0.2920
597, 285, 836, 698, 1075, 0.8568
597, 608, 278, 807, 442, 0.7179
597, 1284, 357, 1516, 539, 0.6222
597, 937, 80, 1010, 143, 0.5744
597, 560, 99, 660, 170, 0.5504
597, 1177, 104, 1225, 163, 0.3299
597, 897, 94, 943, 142, 0.3227
597, 878, 94, 935, 143, 0.2731
598, 257, 865, 679, 1075, 0.8809
598, 607, 285, 806, 449, 0.8249
598, 1284, 357, 1516, 539, 0.6308
598, 937, 80, 1010, 143, 0.5750
598, 561, 101, 659, 170, 0.5277
598, 1177, 104, 1225, 163, 0.3348
598, 896, 95, 942, 142, 0.3218
598, 878, 94, 935, 143, 0.2871
599, 602, 290, 805, 458, 0.8420
599, 239, 899, 655, 1079, 0.8382
599, 1284, 357, 1516, 539, 0.6169
599, 936, 81, 1009, 144, 0.6070
599, 559, 100, 661, 170, 0.5403
599, 894, 94, 942, 142, 0.3401
599, 878, 94, 935, 143, 0.3375
599, 1177, 104, 1225, 163, 0.3311
600, 601, 298, 804, 471, 0.8132
600, 198, 931, 633, 1077, 0.7505
600, 1285, 357, 1516, 539, 0.5922
600, 937, 82, 1010, 146, 0.5692
600, 558, 97, 661, 170, 0.5395
600, 1177, 103, 1224, 164, 0.3499
600, 878, 95, 930, 142, 0.2974
600, 897, 94, 941, 142, 0.2913
601, 201, 966, 598, 1078, 0.8041
601, 596, 303, 802, 477, 0.7554
601, 1286, 358, 1518, 539, 0.5917
601, 936, 80, 1010, 144, 0.5643
601, 560, 99, 659, 169, 0.5523
601, 1178, 103, 1224, 164, 0.3571
601, 879, 95, 931, 142, 0.2680
601, 898, 95, 941, 141, 0.2522
602, 594, 309, 801, 486, 0.7388
602, 561, 102, 659, 169, 0.5909
602, 1285, 357, 1516, 539, 0.5705
602, 937, 81, 1010, 146, 0.5621
602, 188, 1002, 558, 1079, 0.5130
602, 1178, 103, 1224, 164, 0.3725
602, 899, 95, 941, 141, 0.2563
602, 879, 95, 930, 142, 0.2510
603, 590, 320, 801, 497, 0.6201
603, 561, 101, 660, 169, 0.5729
603, 936, 80, 1010, 143, 0.5702
603, 1285, 357, 1516, 539, 0.5542
603, 1178, 103, 1224, 164, 0.3676
603, 879, 94, 932, 142, 0.2707
603, 896, 94, 941, 141, 0.2681
604, 587, 327, 802, 509, 0.7558
604, 1285, 357, 1516, 539, 0.5924
604, 560, 100, 660, 170, 0.5821
604, 937, 82, 1010, 147, 0.5720
604, 1178, 104, 1224, 163, 0.3780
604, 613, 44, 675, 85, 0.3246
604, 879, 95, 930, 142, 0.2801
604, 898, 94, 941, 141, 0.2596
604, 589, 38, 676, 83, 0.2536
605, 583, 336, 803, 523, 0.8170
605, 1284, 357, 1516, 539, 0.5893
605, 936, 81, 1010, 144, 0.5868
605, 561, 97, 659, 169, 0.5775
605, 1178, 104, 1224, 163, 0.4011
605, 890, 93, 941, 142, 0.3108
606, 577, 345, 802, 532, 0.7231
606, 937, 81, 1010, 144, 0.6025
606, 1284, 357, 1516, 539, 0.6010
606, 561, 96, 659, 169, 0.5979
606, 1178, 104, 1224, 163, 0.4150
606, 889, 93, 942, 142, 0.3461
606, 646, 45, 711, 81, 0.2951
607, 573, 352, 801, 544, 0.8237
607, 936, 81, 1009, 144, 0.6073
607, 1284, 358, 1516, 539, 0.5959
607, 560, 96, 659, 169, 0.5784
607, 1178, 105, 1224, 163, 0.3982
607, 890, 92, 942, 142, 0.3464
607, 672, 49, 732, 86, 0.2898
608, 567, 362, 798, 556, 0.7604
608, 937, 80, 1009, 144, 0.6209
608, 560, 93, 659, 169, 0.6003
608, 1284, 358, 1517, 539, 0.5962
608, 693, 49, 749, 86, 0.4287
608, 1178, 105, 1224, 162, 0.3965
608, 890, 92, 942, 142, 0.3657
609, 560, 373, 801, 570, 0.8104
609, 937, 80, 1009, 144, 0.6393
609, 561, 91, 659, 169, 0.6111
609, 1284, 358, 1517, 539, 0.6019
609, 1178, 105, 1224, 162, 0.4119
609, 891, 93, 941, 142, 0.3511
609, 711, 48, 772, 87, 0.3312
610, 561, 384, 799, 582, 0.8220
610, 937, 80, 1009, 144, 0.6279
610, 1284, 357, 1517, 540, 0.5976
610, 557, 87, 660, 168, 0.5482
610, 1178, 105, 1224, 162, 0.4165
610, 725, 50, 784, 87, 0.3709
610, 892, 93, 942, 142, 0.3541
611, 556, 394, 797, 597, 0.8275
611, 1284, 358, 1516, 540, 0.6174
611, 936, 80, 1009, 144, 0.6130
611, 556, 85, 660, 168, 0.5684
611, 1178, 104, 1224, 162, 0.4088
611, 743, 48, 804, 87, 0.3837
611, 891, 93, 941, 142, 0.3473
612, 549, 402, 797, 608, 0.8111
612, 937, 80, 1010, 144, 0.6401
612, 1284, 357, 1516, 539, 0.6045
612, 557, 86, 660, 168, 0.5597
612, 1178, 104, 1224, 162, 0.3817
612, 894, 93, 942, 142, 0.3254
612, 880, 93, 937, 143, 0.2738
613, 937, 81, 1010, 144, 0.6471
613, 543, 411, 795, 625, 0.6357
613, 1284, 357, 1516, 539, 0.6270
613, 561, 94, 658, 169, 0.5747
613, 1178, 104, 1224, 162, 0.3905
613, 781, 54, 838, 91, 0.3449
613, 893, 93, 942, 142, 0.3410
613, 880, 93, 937, 143, 0.2823
614, 534, 425, 796, 638, 0.6700
614, 936, 81, 1010, 144, 0.6211
614, 1284, 356, 1517, 540, 0.5954
614, 557, 84, 661, 168, 0.5401
614, 1178, 104, 1224, 162, 0.3962
614, 891, 93, 942, 142, 0.3272
615, 533, 435, 794, 652, 0.8042
615, 1283, 356, 1516, 539, 0.6908
615, 936, 81, 1010, 144, 0.6258
615, 561, 99, 659, 170, 0.5237
615, 1178, 105, 1225, 164, 0.3563
615, 896, 94, 940, 142, 0.2985
616, 526, 447, 793, 670, 0.7575
616, 1283, 356, 1516, 539, 0.6896
616, 936, 81, 1010, 144, 0.6478
616, 561, 97, 659, 170, 0.5349
616, 805, 49, 879, 86, 0.4275
616, 1178, 105, 1225, 164, 0.3626
616, 892, 93, 943, 142, 0.2909
